LATITUDE,LONGITUDE,probability
48.8417201279,2.2862279925,1.4839795
48.8466140185,2.2862279925,1.2818034
48.8515079091,2.2862279925,0.9946953
48.8564017997,2.2862279925,0.94491833
48.8612956903,2.2862279925,1.0280752
48.8661895809,2.2862279925,1.0913085
48.8710834715,2.2862279925,1.1371905
48.8759773621,2.2862279925,1.164692
48.8808712527,2.2862279925,1.2130663
48.8857651433,2.2862279925,0.99753976
48.8906590339,2.2862279925,0.85735804
48.8955529245,2.2862279925,0.6889875
48.9004468151,2.2862279925,0.33174545
48.9053407057,2.2862279925,0.051963333
48.9102345963,2.2862279925,0.05845855
48.9151284869,2.2862279925,0.06423751
48.9200223775,2.2862279925,0.053250026
48.9249162681,2.2862279925,0.03892099
48.9298101587,2.2862279925,0.030980585
48.9347040493,2.2862279925,0.028223028
48.9395979399,2.2862279925,0.02511812
48.9444918305,2.2862279925,0.021834731
48.9493857211,2.2862279925,0.021880018
48.9542796117,2.2862279925,0.01943147
48.9591735023,2.2862279925,0.01943147
48.9640673929,2.2862279925,0.01943147
48.9689612835,2.2862279925,0.01943147
48.9738551741,2.2862279925,0.01943147
48.9787490647,2.2862279925,0.01943147
48.7389484253,2.2911218831,-0.0056204107
48.7438423159,2.2911218831,-0.0056204107
48.7487362065,2.2911218831,-0.0056204107
48.7536300971,2.2911218831,-0.0056204107
48.7585239877,2.2911218831,-0.0056204107
48.7634178783,2.2911218831,-0.0056204107
48.7683117689,2.2911218831,-0.018844666
48.7732056595,2.2911218831,-0.014305022
48.7780995501,2.2911218831,-0.014221841
48.7829934407,2.2911218831,-0.013174988
48.7878873313,2.2911218831,-0.003795845
48.7927812219,2.2911218831,0.009367363
48.7976751125,2.2911218831,0.012800826
48.8025690031,2.2911218831,0.034224015
48.8074628937,2.2911218831,0.04543308
48.8123567843,2.2911218831,-0.0053916466
48.8172506749,2.2911218831,0.4692819
48.8221445655,2.2911218831,1.0423188
48.8270384561,2.2911218831,1.2405415
48.8319323467,2.2911218831,1.2958
48.8368262373,2.2911218831,1.394529
48.8417201279,2.2911218831,1.4402908
