LATITUDE,LONGITUDE,probability
48.8025690031,2.2715463207,0.038164936
48.8074628937,2.2715463207,0.038610846
48.8123567843,2.2715463207,0.03073908
48.8172506749,2.2715463207,0.016118228
48.8221445655,2.2715463207,0.046013705
48.8270384561,2.2715463207,0.20941043
48.8319323467,2.2715463207,0.23225538
48.8368262373,2.2715463207,0.26137778
48.8417201279,2.2715463207,0.28756872
48.8466140185,2.2715463207,0.28102383
48.8515079091,2.2715463207,0.30219138
48.8564017997,2.2715463207,0.24557994
48.8612956903,2.2715463207,0.2097088
48.8661895809,2.2715463207,0.22528405
48.8710834715,2.2715463207,0.24050215
48.8759773621,2.2715463207,0.24888168
48.8808712527,2.2715463207,0.1754318
48.8857651433,2.2715463207,0.1950865
48.8906590339,2.2715463207,0.18911594
48.8955529245,2.2715463207,0.17541806
48.9004468151,2.2715463207,0.14299047
48.9053407057,2.2715463207,0.07484762
48.9102345963,2.2715463207,0.06459884
48.9151284869,2.2715463207,0.053631663
48.9200223775,2.2715463207,0.055058938
48.9249162681,2.2715463207,0.048483875
48.9298101587,2.2715463207,0.045183778
48.9347040493,2.2715463207,0.043017488
48.9395979399,2.2715463207,0.043017488
48.9444918305,2.2715463207,0.041451894
48.9493857211,2.2715463207,0.036611505
48.9542796117,2.2715463207,0.0328869
48.9591735023,2.2715463207,0.0328869
48.9640673929,2.2715463207,0.0328869
48.9689612835,2.2715463207,0.0328869
48.9738551741,2.2715463207,0.0328869
48.9787490647,2.2715463207,0.0328869
48.7389484253,2.2764402113,0.013704371
48.7438423159,2.2764402113,0.013704371
48.7487362065,2.2764402113,0.013704371
48.7536300971,2.2764402113,0.013704371
48.7585239877,2.2764402113,0.013704371
48.7634178783,2.2764402113,0.013704371
48.7683117689,2.2764402113,0.020554623
48.7732056595,2.2764402113,0.016686056
48.7780995501,2.2764402113,0.017019054
48.7829934407,2.2764402113,0.018256284
48.7878873313,2.2764402113,0.02057782
48.7927812219,2.2764402113,0.024805801
48.7976751125,2.2764402113,0.03342707
48.8025690031,2.2764402113,0.039081503
48.8074628937,2.2764402113,0.03952742
48.8123567843,2.2764402113,0.038179927
48.8172506749,2.2764402113,0.027473217
48.8221445655,2.2764402113,0.08401202
48.8270384561,2.2764402113,0.24346925
48.8319323467,2.2764402113,0.26492932
48.8368262373,2.2764402113,0.2993214
48.8417201279,2.2764402113,0.33313558
48.8466140185,2.2764402113,0.32663473
48.8515079091,2.2764402113,0.3478023
48.8564017997,2.2764402113,0.2845436
48.8612956903,2.2764402113,0.23722905
48.8661895809,2.2764402113,0.25280437
48.8710834715,2.2764402113,0.28769588
48.8759773621,2.2764402113,0.29607537
48.8808712527,2.2764402113,0.24256597
48.8857651433,2.2764402113,0.23966718
48.8906590339,2.2764402113,0.2336966
48.8955529245,2.2764402113,0.21929136
48.9004468151,2.2764402113,0.17083699
48.9053407057,2.2764402113,0.07883952
48.9102345963,2.2764402113,0.06859074
48.9151284869,2.2764402113,0.057623576
48.9200223775,2.2764402113,0.05905085
48.9249162681,2.2764402113,0.052475777
48.9298101587,2.2764402113,0.04917568
48.9347040493,2.2764402113,0.047009386
48.9395979399,2.2764402113,0.047009386
48.9444918305,2.2764402113,0.045443796
48.9493857211,2.2764402113,0.040603407
48.9542796117,2.2764402113,0.036878802
48.9591735023,2.2764402113,0.036878802
48.9640673929,2.2764402113,0.036878802
48.9689612835,2.2764402113,0.036878802
48.9738551741,2.2764402113,0.036878802
48.9787490647,2.2764402113,0.036878802
48.7389484253,2.2813341019,0.013288721
48.7438423159,2.2813341019,0.013288721
48.7487362065,2.2813341019,0.013288721
48.7536300971,2.2813341019,0.013288721
48.7585239877,2.2813341019,0.013288721
48.7634178783,2.2813341019,0.013288721
48.7683117689,2.2813341019,0.020554623
48.7732056595,2.2813341019,0.016686056
48.7780995501,2.2813341019,0.017019054
48.7829934407,2.2813341019,0.018256284
48.7878873313,2.2813341019,0.02057782
48.7927812219,2.2813341019,0.024805801
48.7976751125,2.2813341019,0.03342707
48.8025690031,2.2813341019,0.039081503
48.8074628937,2.2813341019,0.03952742
